YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,EXMT_INTRST_IND,EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,PORTFOLIO_IND,PORTFOLIO,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,BUILT_GN_TX_IND,BUILT_GN_TX,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2005,3,46,10,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2005,3,46,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,46,7,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2005,3,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,46,3,1,830,1,31869,1,2437,1,24498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19201,1,14267,0,0,0,0,0,0,1,160,1,160,0,0,1,31869,1,26770,0,0,1,26041,1,25424,0,0,0,0,1,-46367,1,2068,0,0,1,-48435,0,0,1,219863,1,219863,0,0,0,0,0,0,1,212508,1,185716,0,0,1,8294,1,149,0,0,0,0,1,907,1,628,0,0,1,1953,0,0,0,0,0,0,0,0,0,0,1,14861,1,7355,1,7355,1,10022,1,2667,1,7355,1,10022,1,2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,46,2,1,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,323570,1,323570,0,0,0,0,0,0,1,318342,1,298891,0,0,0,0,1,2085,0,0,1,188,1,1222,0,0,0,0,0,0,0,0,1,446,0,0,0,0,0,0,1,15510,1,5228,1,5228,1,6429,1,1201,1,5228,1,6429,1,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,46,1,1,2113,1,302247,1,3562,1,31703,0,92,1,235636,0,0,0,0,1,1214,0,0,0,0,1,1549,1,49498,1,28756,0,0,0,0,0,0,1,14237,1,10291,1,3988,1,302247,1,29053,0,27926,1,27948,1,282339,0,3337,0,0,1,-68355,1,2741,1,755467,1,-826562,0,0,1,727924,1,729741,0,0,0,100,1,-1918,1,740844,1,643752,0,0,1,16474,1,2280,0,44,1,3022,1,3208,1,2502,0,396,1,3642,0,0,1,3180,0,53,0,601,0,0,1,61691,1,-12921,1,-12583,1,16451,1,29034,1,-12921,1,16451,1,29372,0,338,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,48,12,0,50,0,11392977,0,656780,0,1887384,0,58833,0,217098,0,27110,0,351,0,613940,0,15679,0,26444,0,1016872,0,12001574,0,5681306,0,0,0,0,0,278228,0,63434,0,20648,0,348870,0,11392977,0,934836,0,536603,0,1037416,0,78331,0,3139310,0,541296,0,5125186,0,222177,0,299448,0,4720430,0,116869,0,15757335,0,15371526,0,1368,0,121717,0,262724,0,14728047,0,5688341,0,93189,0,2230078,0,279875,0,13012,0,1170826,0,474622,0,188362,0,9080,0,1001265,0,0,0,34547,0,65137,0,345003,0,0,0,3134708,0,1029288,0,1199971,0,1212557,0,12586,0,1027921,0,1080395,0,52475,0,114184,0,3881,0,58329,0,605,0,94,0,51276,0,14271,0,14628,0,356,0,43595,0,43595,0,0,0,3462,0,3462,0,0
2005,3,48,11,0,73,0,4992435,0,290956,0,1053119,0,14406,0,131003,0,250,0,15099,0,373772,0,28543,0,400,0,402286,0,5160591,0,2694335,0,0,0,0,0,129715,0,86838,0,34382,0,62986,0,4992435,0,410785,0,619176,0,492564,0,59092,0,1441490,0,156855,0,1812474,0,28493,0,274912,0,1576071,0,67003,0,7754970,0,7612016,0,880,0,76783,0,65291,0,7350637,0,2584856,0,62621,0,1390677,0,190905,0,12207,0,550266,0,310674,0,114342,0,5486,0,386231,0,0,0,13574,0,23728,0,277927,0,161,0,1426982,0,404334,0,559883,0,586958,0,27075,0,403454,0,439392,0,35938,0,105721,0,1378,0,28880,0,0,0,266,0,75197,0,10459,0,11576,0,1116,0,40248,0,40376,0,127,0,1553,0,1553,0,0
2005,3,48,10,0,143,0,4821444,0,357507,0,920638,0,12673,0,74057,0,23650,0,946,0,235689,0,51614,0,6979,0,538968,0,4351342,0,2035567,0,6013,0,0,0,104050,0,54465,0,14574,0,158338,0,4821444,0,504774,0,497801,0,390016,0,263952,0,1398427,0,88088,0,1678386,0,49888,0,938882,0,726366,0,36750,0,8949946,0,8776821,0,1920,0,41202,0,130003,0,8765168,0,4297940,0,128708,0,1089001,0,114912,0,7301,0,547263,0,228825,0,103757,0,7110,0,398718,0,8,0,26949,0,24463,0,154087,0,230,0,1635896,0,184778,0,264767,0,422596,0,157830,0,182858,0,358319,0,175461,0,68149,0,5503,0,21005,0,3,0,-49,0,41687,0,4650,0,5787,0,1137,0,9109,0,11630,0,2520,0,374,0,374,0,0
2005,3,48,9,0,599,0,8975372,0,746202,0,1950025,0,17476,0,170289,1,577,1,4566,0,638477,0,150380,1,15880,0,736770,0,8569784,0,4457328,1,17724,1,15610,0,193380,0,110980,0,36499,0,197252,0,8975372,0,966610,0,1222827,0,632214,0,699601,0,2195612,0,133377,0,3125132,0,203920,0,1199165,0,1833503,0,111457,0,17063550,0,16731410,0,2790,0,139339,0,190011,0,16440221,0,7745912,0,246528,0,2127864,0,280560,0,33086,0,1202133,0,490838,0,190334,0,6396,0,789263,1,863,0,38205,0,43569,0,301361,1,694,0,2942616,0,623329,0,719009,0,888692,0,169683,0,620539,0,807798,0,187259,0,64758,0,6558,0,37162,1,777,0,1624,0,18637,0,18370,0,23594,1,5224,0,15342,0,22795,1,7453,1,398,1,398,0,0
2005,3,48,8,0,1018,0,6918404,0,577226,0,1685463,0,27560,0,184910,0,0,0,0,0,678223,0,104969,1,49996,0,621484,0,8089724,0,5289356,1,6422,1,1091,0,113041,0,43804,0,20675,0,101823,0,6918404,0,830082,0,1061140,0,489794,0,254352,0,2348840,0,83319,0,1850877,0,94915,0,2513643,0,-475822,1,281858,0,14811795,0,14590454,1,184,0,146159,0,74998,0,14197100,0,6147067,0,202197,0,2615878,0,193490,0,39218,0,1351507,0,476328,0,210330,0,3936,0,530640,1,2826,0,31041,0,90533,0,191311,1,687,0,2110110,0,614695,0,759936,0,953278,0,193343,0,614511,0,820979,0,206467,0,127461,0,15140,0,44348,0,0,1,311,1,67661,1,16353,1,18240,1,1886,1,1611,1,1611,0,0,0,0,0,0,0,0
2005,3,48,7,0,6919,0,15104085,0,1791290,0,3323446,0,17058,0,338169,0,0,1,17708,0,807144,0,405509,1,16997,0,1099596,0,15476310,0,9172101,0,0,0,0,0,286479,0,889010,0,215258,0,56843,0,15104085,0,1148192,0,1774870,0,688627,0,1848418,0,4838586,0,333991,0,4471402,0,78548,0,1948997,0,2869061,0,425204,0,39370431,0,38845874,1,711,0,185294,0,338552,0,38275286,0,17457233,0,907703,0,4712365,0,643634,0,132810,0,1696501,0,1006887,0,407105,0,62869,0,1385936,0,0,0,107755,0,97683,0,563351,1,236,0,9093218,0,1095145,0,1250745,0,1875242,0,624497,0,1094434,0,1747644,0,653210,0,95720,1,3336,0,56512,4,,1,-1171,1,37042,1,51509,1,51509,0,0,1,9083,1,9083,0,0,1,939,1,792,1,147
2005,3,48,6,0,7988,0,5887923,0,606855,0,970536,1,533,1,80741,0,0,0,0,0,309757,0,523098,0,0,1,254904,0,10438501,0,7615600,0,0,0,0,1,28677,0,364641,0,87377,1,13723,0,5887923,0,498311,0,627152,0,216763,0,1515203,0,2323769,1,63178,0,643546,0,391774,0,5700443,0,-5388233,1,60438,0,17193846,0,17028080,0,0,0,134843,0,30922,0,16923832,0,8237477,0,303581,0,2284500,0,371434,1,64272,0,508520,0,526495,0,163915,0,26282,0,844971,0,0,0,25225,1,21311,0,137594,0,0,0,3408254,0,270014,0,287058,0,736127,0,449069,0,270014,0,699109,0,429095,0,42967,1,1696,0,7743,0,0,0,0,1,33528,0,0,0,0,0,0,1,-25922,0,0,1,25922,1,7249,1,7249,0,0
2005,3,48,5,0,7350,0,2811756,0,431318,0,455232,0,0,1,111689,0,0,0,0,1,22905,0,287859,1,82953,1,16929,0,5769086,0,4644452,0,0,0,0,1,24243,1,398557,1,147620,1,3056,0,2811756,0,398808,0,213912,0,162932,0,553566,0,1180174,1,7524,0,294840,0,271688,1,235777,0,-212624,0,0,0,8099242,0,7955470,0,0,1,12768,1,131004,0,8006574,1,3743221,0,306939,0,922486,0,163017,1,1927,0,137820,0,176684,0,73362,1,13563,0,173718,0,0,0,14250,1,7158,1,40490,0,0,0,2231938,0,92668,0,107831,0,335513,1,227683,0,92668,0,329020,1,236352,0,15885,1,986,1,11573,0,0,0,0,1,3326,0,0,0,0,0,0,1,-723,1,5368,1,6091,0,0,0,0,0,0
2005,3,48,4,0,12206,0,1991781,0,288566,0,137815,0,0,1,14289,0,0,0,0,0,110365,1,168486,0,0,1,2612,0,3138932,0,1893604,0,0,0,0,1,509,0,45316,0,18897,1,-2608,0,1991781,0,16375,0,253471,0,29291,0,341938,0,946871,1,40,0,403793,0,45579,0,287536,0,72946,1,2267,0,7924009,0,7810185,0,0,1,57758,0,56065,0,7332236,0,1654681,0,211240,0,1454078,0,181538,1,504,0,955224,0,219764,0,71424,1,5054,0,323351,0,0,0,16163,1,1052,1,13970,1,504,0,2223689,0,591773,0,583227,0,712430,0,129204,0,591773,0,715213,1,123441,1,1880,1,577,1,1303,0,0,0,0,0,0,1,-10426,0,0,1,10426,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,48,3,0,57000,0,1643690,0,469835,0,73098,1,98,1,36172,0,0,1,3,0,38810,0,112588,1,32,1,14558,0,4309134,0,3439358,0,0,0,0,1,516,0,9502,0,3720,0,22618,0,1643690,0,87892,0,147437,0,192921,0,877038,0,1020926,1,264,0,-682788,0,171950,0,434451,0,-1239428,1,49761,0,16059807,0,15924347,0,0,1,27642,1,107818,0,15211632,0,5814938,0,765732,0,1320344,0,469714,1,960,0,587043,0,465656,0,132140,0,1059,0,553529,0,0,0,67538,0,79536,0,119665,1,353,0,4833423,0,848175,0,852434,0,1245184,0,392749,0,848175,0,1243832,0,395658,0,4260,1,214,0,1129,0,0,0,0,1,2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,48,2,0,17879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849880,0,1744535,0,20,0,83621,0,21703,0,1708906,1,216978,0,54161,0,202770,0,168936,1,317,0,57471,0,42495,0,17507,1,112,0,122757,0,0,0,6568,1,1011,1,10884,1,17155,0,789784,0,140973,0,148703,0,267245,0,118542,0,140953,0,259714,0,118761,0,7741,1,10,0,928,0,0,0,0,0,6803,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,48,1,0,111226,0,64539867,0,6216535,0,12456755,0,148637,0,1358419,0,51587,1,38673,0,3829082,0,1848725,0,199681,0,4704980,0,77304978,0,46923007,1,30158,1,16700,0,1158838,0,2066548,0,599649,0,962901,0,64539867,0,5796666,0,6954388,0,4332538,0,6491490,0,20834005,0,1407932,0,18722848,0,1558931,0,13833254,0,4482270,0,1151607,0,154834811,0,152390721,0,7872,0,1027126,0,1409092,0,148939640,0,63588644,0,3282599,0,20350043,0,3058017,0,305614,0,8764573,0,4419268,0,1672579,0,140947,0,6510380,1,3697,0,381815,0,455182,0,2155644,0,20019,0,33830619,0,5895171,0,6733564,0,9235824,0,2502260,0,5887299,0,8501416,0,2614116,0,648726,0,39280,0,268911,0,1385,0,1075,0,338075,0,105196,0,125342,0,20146,0,92343,0,134456,0,42114,0,13974,0,13827,1,147
2005,3,51,12,0,50,0,28978364,0,1417540,0,4708620,0,62677,0,201623,0,19806,0,943727,0,506416,0,67997,0,4419,0,15771243,0,4102900,0,2296156,0,4389,0,4389,0,321934,0,2698792,0,875101,0,1447281,0,28978364,0,868149,0,348154,0,2968976,0,145013,0,5744114,0,1300262,0,17603696,0,217365,0,2134522,0,15516235,0,264426,0,9143005,0,8694372,0,61379,0,154235,0,233019,0,8220825,0,2820472,0,246753,0,1818082,0,67567,0,25729,0,133180,0,219028,0,266697,0,332043,0,266720,0,0,0,119050,0,118269,0,194891,0,114,0,1592231,0,922180,0,1780119,0,2035309,0,255189,0,860801,0,1320748,0,459947,0,911007,0,230301,0,218527,0,849,0,26193,0,435136,0,7152,0,10284,0,3133,0,1160,0,1192,0,33,0,26246,0,26229,0,0
2005,3,51,11,0,53,0,3546701,0,424935,0,454380,0,23987,0,125874,0,50560,0,618,0,244039,0,117046,0,0,0,728018,0,1985845,0,1147704,0,0,0,0,0,55709,0,541949,0,160883,0,150304,0,3546701,0,207661,0,131417,0,501510,0,134823,0,952583,0,316187,0,1302520,0,52147,0,403360,0,1004051,0,157039,0,3120023,0,2994804,0,2067,0,22231,0,100921,0,2856696,0,1180449,0,70282,0,574759,0,40601,0,21333,0,55067,0,75960,0,66237,0,47114,0,114990,0,0,0,59670,0,25742,0,65151,0,2196,0,457145,0,263328,0,347412,0,390650,0,43238,0,261261,0,306796,0,45535,0,95792,0,5533,0,24784,0,6838,0,-86,0,58724,0,763,0,1006,0,244,0,-10404,0,1017,0,11421,0,1461,0,1461,0,0
2005,3,51,10,0,114,0,4081516,0,627204,0,664047,0,48010,0,124001,0,38987,0,75546,0,359327,0,111124,0,2008,0,706930,0,2115236,0,1317752,0,723,0,459,0,58949,0,522963,0,95588,0,136279,0,4081516,0,326020,0,202583,0,612299,0,38915,0,649429,0,247556,0,2004715,0,114150,0,415968,0,1667234,0,192637,0,4629326,0,4505936,0,5685,0,21829,0,95877,0,4192163,0,1772076,0,117048,0,792068,0,58728,0,19400,0,94303,0,112677,0,54296,0,102293,0,138026,4,,0,54890,0,28143,0,74993,0,7818,0,765402,0,437163,0,593353,0,686213,0,92860,0,431478,0,534178,0,102700,0,156706,0,13863,0,28196,0,6,0,-1463,0,116105,0,3991,0,4140,0,149,0,1177,0,1177,4,,0,3114,0,3090,0,0
2005,3,51,9,0,330,0,5026883,0,675497,0,839705,0,32759,0,279641,1,63188,1,41638,0,407617,0,92693,0,0,0,775725,0,3679984,0,2410044,0,0,0,0,0,115135,0,453985,0,162902,0,207778,0,5026883,0,485125,0,494530,0,714099,0,332181,0,849867,0,292161,0,1858920,0,140043,0,732548,0,1425172,0,438843,0,8307968,0,8031508,0,4204,0,8474,0,263783,0,7733738,0,2633483,0,444283,0,1527998,0,58977,0,30402,0,197203,0,207909,0,86330,0,44155,0,250616,0,0,0,202051,0,43729,0,140297,0,677,0,1865627,0,574230,0,641944,0,782151,0,140208,0,570026,0,726361,0,156335,0,67150,0,15074,0,28932,1,1395,0,-555,0,22305,0,4150,0,4519,1,369,0,617,0,617,0,0,1,105,1,105,0,0
2005,3,51,8,0,508,0,3419885,0,1314806,0,804988,0,18345,0,31301,0,0,0,8716,0,395809,0,117803,0,0,0,77197,0,1712023,0,1284341,0,0,0,0,0,94413,0,144829,0,36817,0,57502,0,3419885,0,539443,0,84182,0,463975,0,387558,0,783530,0,261504,0,899693,0,129690,0,100106,0,694134,0,24237,0,5720890,0,5598170,1,1979,0,13239,0,107502,0,5269035,0,2217470,0,252464,0,1325734,0,38268,0,31199,0,145855,0,203726,0,28359,0,20863,0,88618,0,0,0,44919,0,46650,0,143020,1,35,0,681856,0,451855,0,578591,0,646432,1,67841,0,449876,0,533054,0,83178,0,66711,0,3880,0,25286,0,194,1,121,0,37230,1,-1235,1,79,1,1315,1,63239,1,63239,0,0,0,0,0,0,0,0
2005,3,51,7,0,2415,0,6140362,0,800216,0,1525429,1,12375,0,94121,1,1419,0,0,0,295092,0,537360,0,0,0,712569,0,3682812,0,2338126,0,0,0,0,0,41191,0,1756553,0,1004691,0,48793,0,6140362,0,687623,0,246822,0,748524,0,1691205,0,1009380,0,592060,0,1164749,0,499847,0,1345267,0,-600016,0,80350,0,11282357,0,11065495,1,408,1,65778,0,150676,0,10541884,0,5290451,0,611704,0,1551063,0,79841,0,38110,0,263761,0,249346,0,98582,0,140587,0,228350,0,0,0,156523,0,42345,0,118626,1,1240,0,1671355,0,740473,0,1243547,0,1581076,0,337529,0,740065,0,1238989,0,498924,0,487829,0,4528,0,34219,0,0,1,-984,0,450066,1,15484,1,15505,1,22,1,170,1,170,0,0,0,0,0,0,0,0
2005,3,51,6,0,3452,0,2561246,0,439429,0,491122,1,6574,0,189761,0,0,0,0,0,171271,0,59462,0,90,1,230533,0,2822545,0,2249721,0,0,0,0,1,21693,0,876136,0,557611,0,73110,0,2561246,0,360344,1,138415,0,748419,1,2323624,0,312843,1,1,0,-1322400,0,324681,1,700524,0,-2346802,1,802,0,6598954,0,6604153,1,692,0,5095,1,-10986,0,6205991,0,2042051,0,468986,0,1384278,0,29375,1,40785,0,528155,0,193583,0,112956,0,43778,0,164286,0,0,0,87211,1,54154,0,82192,1,786,0,973414,0,392964,0,398029,0,594377,1,196348,0,392272,0,588683,1,196411,0,5757,1,1263,0,4416,0,0,0,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,51,5,0,2785,0,989424,0,502591,1,94808,0,0,1,41184,0,0,0,0,1,16282,1,59429,0,0,1,1086,0,621194,0,502752,1,109,1,96,0,0,1,124627,1,29422,1,60384,0,989424,1,126157,1,24368,0,480943,1,37673,1,368759,0,0,0,-48476,0,101816,1,103408,0,-253699,0,0,0,2836404,0,2772030,1,2,1,12,1,64360,0,2691086,0,457097,0,306090,0,732458,0,14476,1,13053,0,69580,0,85069,1,37629,1,8460,0,48473,0,0,0,15213,0,42092,0,33540,0,0,0,827855,0,145318,0,160828,0,397654,1,236826,0,145315,0,378949,1,233634,0,15514,1,284,0,2144,0,0,0,0,1,13087,1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,51,4,0,6714,0,984938,0,263120,1,41519,0,0,1,22262,0,0,0,0,0,220196,1,61828,1,17995,1,55512,0,1249187,0,1030927,0,0,0,0,1,26729,1,100137,1,54185,1,11564,0,984938,1,25668,1,158971,0,130394,1,281168,1,180986,1,98114,0,109636,0,602456,1,861507,0,-1318909,1,35419,0,5057519,0,4961982,1,136,0,0,1,95401,0,4590088,0,2256654,0,292002,0,577659,0,23448,0,0,0,122170,0,92323,0,40739,1,11308,0,55782,0,0,0,27680,1,40895,1,29741,0,0,0,1019689,0,467431,0,470707,0,662399,1,191692,0,467295,0,659192,1,191897,0,3413,1,1102,0,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,51,3,0,44307,0,920665,0,371485,0,128376,0,0,0,59791,0,0,0,0,0,57476,0,78960,0,0,1,8536,0,929343,0,790275,0,0,0,0,1,34948,0,424282,0,382782,0,524,0,920665,0,152306,0,237298,0,255152,0,3307134,0,215428,1,23,0,-3246675,0,234001,0,995950,0,-4476626,0,0,0,6931814,0,6891813,0,0,1,117,0,39884,0,6558190,0,1681814,0,1112024,0,567196,0,28106,0,21854,0,292931,0,246028,0,56797,0,14980,0,90923,0,0,0,196982,0,59353,0,32159,0,0,0,2157043,0,373624,0,435188,0,990169,0,554981,0,373624,0,929863,0,556239,0,61564,1,376,0,1088,0,0,1,-2071,0,62170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
